uncertainty,time_second
0.0,6.16
-0.0039332583167038,7.643000000000001
-0.0331607699506792,9.126000000000001
-0.0767769962992753,10.609
-0.116385551873773,12.092
-0.140151669477427,13.575000000000001
-0.153093906806799,15.058
-0.168577332013929,16.541
-0.187858223115436,18.024
-0.184945620730599,19.507
-0.153035968740846,20.990000000000002
-0.134433676657373,22.473000000000003
-0.139441900212465,23.956
-0.158917090393321,25.439
-0.157076414571389,26.922
-0.117489549927093,28.405
-0.0717838541372935,29.888
-0.0491999298534368,31.371000000000002
-0.0433165260095588,32.854
-0.0697954936905045,34.337
-0.123097456164976,35.82000000000001
-0.171162322227025,37.303
-0.174392034940398,38.786
-0.136801498326563,40.269000000000005
-0.106782135362874,41.751999999999995
-0.117621788537926,43.235
-0.152442965708112,44.718
-0.190484177397005,46.20100000000001
-0.224961681233947,47.684
-0.245784244142688,49.167
-0.246352679149633,50.650000000000006
-0.234726784473071,52.13300000000001
-0.210635779175089,53.616
-0.185814064355135,55.099000000000004
-0.166884761914232,56.58200000000001
-0.151323803521189,58.065
-0.127693292825419,59.548
-0.0931668431872504,61.031000000000006
-0.0769892771751891,62.51400000000001
-0.0818769902347719,63.997
-0.0863958217058343,65.48
-0.0924368549844225,66.96300000000001
-0.102456844944941,68.446
-0.105999999246593,69.929
-0.0958138021051576,71.412
-0.0832585265761302,72.895
-0.0677328352409947,74.378
-0.0439058820344987,75.861
0.0032919891371022,77.344
0.0847947966963064,78.827
0.1282490576223,80.31
0.0962831169707191,81.793
0.0460930447302378,83.276
0.0456332530346827,84.759
0.148611274620763,86.242
0.291998051753053,87.72500000000001
0.363118121768563,89.208
0.423699395800759,90.691
0.512415075389171,92.174
0.565455103910487,93.657
0.592352248470756,95.14
0.575517526466058,96.623
0.505769387024307,98.10600000000001
0.346598700434893,99.589
0.147943971245601,101.072
-0.0117245214140742,102.555
-0.116351654226109,104.038
-0.199799909895222,105.521
-0.243446130886248,107.004
-0.239109421893442,108.48700000000001
-0.200012437985358,109.97
-0.156243155172934,111.453
-0.154383261580937,112.936
-0.180756192849018,114.419
-0.159302084635137,115.902
-0.0971440980748481,117.385
-0.0134082016327364,118.86800000000001
0.045629520768723,120.351
0.0567687613380201,121.834
0.0449735717317773,123.31700000000001
0.0280054596767636,124.80000000000001
0.0009365129296897,126.283
-0.0380988909590271,127.766
-0.0525988666489385,129.24900000000002
0.0048393552607697,130.732
0.0807519643290515,132.215
0.0847674972131582,133.698
0.074726936386017,135.181
0.107460721535719,136.66400000000002
0.123019425065438,138.147
0.127706807529554,139.63
0.126352949442597,141.113
0.118801564331057,142.596
0.0777047605880357,144.079
0.0243510329411061,145.562
0.06879442825451,147.04500000000002
0.218865268924512,148.528
0.363763591671735,150.011
0.462433747661702,151.494
0.557805973210522,152.977
0.608320914311933,154.46
0.65025496694465,155.943
0.759668318459698,157.42600000000002
0.819665137808715,158.90900000000002
0.721911463709225,160.392
0.472085768173354,161.875
0.19228286403626,163.358
0.0444219016181151,164.841
0.0042428728703154,166.324
-0.0472955909042933,167.80700000000002
-0.115456484458111,169.29000000000002
-0.164266121950494,170.773
-0.114983207128061,172.256
-0.042135849392436,173.739
-0.0423081315611587,175.222
-0.0871182424865705,176.705
-0.07511842973654,178.18800000000002
0.0113259461689586,179.67100000000002
0.0371477972943262,181.154
-0.0194020448991043,182.637
-0.0854119580905807,184.12
-0.0596411443825357,185.603
-0.0015825493213493,187.086
-0.0089919818176076,188.56900000000002
-0.0563058096825667,190.05200000000002
-0.0295534472924649,191.535
0.0544702717470517,193.018
0.0664240605987034,194.501
0.011677035079407,195.984
0.0113410212593113,197.467
0.0595626949232808,198.95000000000002
0.0509151864268319,200.43300000000002
-0.0042993518598088,201.916
-0.0031366891729045,203.399
0.046864236268857,204.882
0.0309439857817768,206.365
-0.0392276869024004,207.848
-0.0353728715971124,209.33100000000002
0.0283454997892111,210.81400000000002
0.0366102702202461,212.297
-0.011673015235357,213.78
-0.0145244039800494,215.263
0.0732644022077661,216.746
0.101080220307757,218.229
0.0344526116489612,219.71200000000002
-0.037923558967286,221.19500000000002
-0.0055038497057377,222.678
0.0455533320013827,224.161
0.0163458739232353,225.644
-0.0629423025638461,227.127
-0.133359179046242,228.61
-0.183977702353751,230.09300000000002
-0.213236560699898,231.57600000000002
-0.210757304597938,233.059
-0.119580947149969,234.542
0.0779538527640725,236.025
0.220149429817781,237.508
0.189466249393754,238.991
0.0848252509630323,240.47400000000002
-0.0184491584311869,241.95700000000002
-0.0916818668305924,243.44000000000003
-0.136805614945812,244.923
-0.161132665694458,246.406
-0.178163099560325,247.889
-0.185479164576645,249.372
-0.186678498011104,250.85500000000002
-0.186222276787357,252.33800000000002
-0.183146387125788,253.82100000000003
-0.173913510597679,255.304
-0.165152007707107,256.78700000000003
-0.165096743371739,258.27000000000004
-0.168276711430776,259.75300000000004
-0.172951344677971,261.23600000000005
-0.174092842405338,262.71900000000005
-0.174322264591691,264.20200000000006
-0.162928242311361,265.68500000000006
-0.151043984661308,267.16800000000006
-0.145308649715016,268.65100000000007
-0.142945240568403,270.134
-0.111791054118786,271.617
0.036652517086497,273.1
0.315423721907513,274.583
0.583622752672322,276.06600000000003
0.766998043812032,277.54900000000004
0.871002660218059,279.03200000000004
0.945152519947943,280.51500000000004
0.84598106916886,281.99800000000005
0.613900856384764,283.48100000000005
0.379619241484839,284.96400000000006
0.213176412068178,286.44700000000006
0.101621349752295,287.93000000000006
-0.0230022173154018,289.41300000000007
-0.161323191940649,290.896
-0.249042334141155,292.379
-0.243936270852607,293.862
-0.179667953875429,295.345
-0.0705660687982424,296.82800000000003
0.0621797962458988,298.31100000000004
0.152769119231756,299.79400000000004
0.195305020568167,301.27700000000004
0.200372898150771,302.76000000000005
0.12607936020543,304.24300000000005
-0.0209021783816389,305.72600000000006
-0.178034701149557,307.20900000000006
-0.306256512293499,308.69200000000006
-0.394167578454767,310.17500000000007
-0.441920275308635,311.6580000000001
-0.451445086840207,313.141
-0.429600199029783,314.624
-0.400420634890845,316.107
-0.3822389031427,317.59000000000003
-0.377862161675957,319.07300000000004
-0.372289791667794,320.55600000000004
-0.348330779873079,322.03900000000004
-0.295338475897901,323.52200000000005
-0.175712437120397,325.00500000000005
0.0039969664893479,326.48800000000006
0.189001397583536,327.97100000000006
0.337448773229459,329.45400000000006
0.437489320265186,330.93700000000007
0.504158972621801,332.4200000000001
0.552329809902497,333.903
0.577211260918496,335.386
0.569457246372462,336.869
0.459947105391628,338.35200000000003
0.246306818843491,339.83500000000004
0.0571685467446935,341.31800000000004
-0.0294367498093066,342.80100000000004
-0.0934241736642334,344.28400000000005
-0.186900217524953,345.76700000000005
-0.285708274692908,347.25000000000006
-0.352585171642682,348.73300000000006
-0.387491925766111,350.21600000000007
-0.402707268756774,351.69900000000007
-0.405193195001162,353.1820000000001
-0.37560053730386,354.665
-0.244919533821744,356.148
-0.0098800507958089,357.63100000000003
0.23654671471776,359.11400000000003
0.423313921319934,360.59700000000004
0.533100139256026,362.08000000000004
0.518929867035141,363.56300000000005
0.36366746286307,365.04600000000005
0.155129229256491,366.52900000000005
-0.0286221787302004,368.01200000000006
-0.150178508849737,369.49500000000006
-0.194274241693118,370.97800000000007
-0.17628649660317,372.46100000000007
-0.133466765386108,373.9440000000001
-0.0637581961403347,375.427
0.0116346411374135,376.91
0.0490505348602852,378.39300000000003
0.0670125414998091,379.87600000000003
0.0573124563834065,381.35900000000004
0.0162310859840532,382.84200000000004
-0.0341445954914066,384.32500000000005
-0.086086954478031,385.80800000000005
-0.129754624810618,387.29100000000005
-0.139029792954743,388.77400000000006
-0.103698357698609,390.25700000000006
-0.0492730664054553,391.74000000000007
0.118104524191851,393.22300000000007
0.411291996031837,394.7060000000001
0.693381248947755,396.1890000000001
0.868775782981693,397.672
0.938882432347808,399.15500000000003
0.96513250402095,400.63800000000003
0.981324368991085,402.12100000000004
0.946025022312652,403.60400000000004
0.91552183435057,405.08700000000005
0.933068046759079,406.57000000000005
0.989322315801984,408.05300000000005
1.05278534647763,409.53600000000006
1.09612901623609,411.01900000000006
1.09614853755277,412.50200000000007
1.01394665332132,413.98500000000007
0.78619235983725,415.4680000000001
0.494389418452599,416.9510000000001
0.245817573349692,418.434
0.0884718762828174,419.91700000000003
-0.0088850912217026,421.40000000000003
-0.0856229575179672,422.88300000000004
-0.117883142889092,424.36600000000004
-0.0995398921708506,425.84900000000005
-0.0633824740611387,427.33200000000005
-0.0484280757070647,428.81500000000005
-0.0472807658467104,430.29800000000006
-0.0643807862977483,431.78100000000006
-0.112059077485838,433.26400000000007
-0.159853535711656,434.74700000000007
-0.181710126857448,436.2300000000001
-0.180313467220349,437.7130000000001
-0.163596894948386,439.196
-0.0971380039724348,440.67900000000003
0.0037843474298479,442.16200000000003
0.0865636570205508,443.64500000000004
0.182360638140592,445.12800000000004
0.23729047257825,446.61100000000005
0.176404016931404,448.09400000000005
0.100669145173244,449.57700000000006
0.0771626889820317,451.06000000000006
0.0854825762269925,452.54300000000006
0.0395346889704532,454.02600000000007
-0.0567573684139985,455.50900000000007
-0.136581528995097,456.9920000000001
-0.184110078786889,458.4750000000001
-0.210612129897884,459.958
-0.224416440803373,461.44100000000003
-0.234808618114556,462.92400000000004
-0.249537063869628,464.40700000000004
-0.269139701720838,465.89000000000004
-0.290363505525663,467.37300000000005
-0.310243630250555,468.85600000000005
-0.322207728423755,470.33900000000006
-0.317015474349941,471.82200000000006
-0.305187154128466,473.30500000000006
-0.29856442503953,474.78800000000007
-0.298060832485867,476.2710000000001
-0.293823686407054,477.7540000000001
-0.286814911616708,479.2370000000001
-0.287162133627579,480.7200000000001
-0.292555171447745,482.20300000000003
-0.287276062580299,483.68600000000004
-0.269808613991669,485.16900000000004
-0.256432756002203,486.65200000000004
-0.256502376306136,488.13500000000005
-0.266637953825428,489.61800000000005
-0.283897389223713,491.10100000000006
-0.298373347201303,492.58400000000006
-0.306101656161089,494.06700000000006
-0.307813953085123,495.55000000000007
-0.306413987363048,497.0330000000001
-0.305627815369289,498.5160000000001
-0.31066793079239,499.9990000000001
-0.31619470625783,501.4820000000001
-0.320728844322587,502.96500000000003
-0.317374331000923,504.44800000000004
-0.298682464583593,505.93100000000004
-0.277524016990773,507.41400000000004
-0.255089526910651,508.89700000000005
-0.218858717807211,510.38000000000005
-0.17834660969873,511.86300000000006
-0.141954689812176,513.346
-0.112571298064635,514.8290000000001
-0.102794934758675,516.312
-0.113912380207208,517.7950000000001
-0.135757915186565,519.278
-0.160256834199828,520.761
-0.180823397674068,522.244
-0.191338846147557,523.727
-0.190153411266853,525.21
-0.18583866990633,526.693
-0.178992627201023,528.176
-0.173595153369196,529.659
-0.171461693120078,531.142
-0.169128614369784,532.625
-0.165616625210245,534.108
-0.169600657846911,535.591
-0.187962550922655,537.074
-0.213935814967113,538.557
-0.230046590677683,540.04
-0.235555013242411,541.523
-0.23050384540876,543.006
-0.217087732103602,544.489
-0.200547412829067,545.972
-0.185494822221562,547.455
-0.17633725949452,548.938
-0.173250939682517,550.421
-0.172452264149442,551.904
-0.158072372348209,553.3870000000001
-0.138155668850751,554.87
-0.133084209999371,556.353
-0.132046806045815,557.836
-0.137107812741023,559.319
-0.14522437796008,560.802
-0.143721618670751,562.285
-0.135054065166763,563.768
-0.128110098207635,565.251
-0.124573261833206,566.734
-0.130475874311378,568.217
-0.129040390388573,569.7
-0.11920460164409,571.183
-0.111235572742771,572.666
-0.100313266047728,574.149
-0.0789569878255665,575.632
-0.0562470197374892,577.115
-0.0370426638230924,578.598
-0.0062038317271624,580.081
0.0189801977468433,581.564
-0.0148421513743629,583.047
